mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__metric,param_knn__n_neighbors,param_knn__p,param_knn__weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.0036468505859375,0.0014397555463318062,0.06730151176452637,0.003795018938649627,euclidean,11,2,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 11, 'knn__p': 2, 'knn__weights': 'uniform'}",0.6800540987784158,0.7036158842967803,0.6801550103918604,0.6879416644890188,0.0110834236805826,49,0.7339633384041354,0.7504251326680704,0.7381809139832691,0.7408564616851582,0.006981718232920621
0.0048563480377197266,0.002142174264648042,0.042724609375,0.00910441373826913,euclidean,11,2,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 11, 'knn__p': 2, 'knn__weights': 'distance'}",0.7318107370376701,0.7371080962044774,0.7223547352458477,0.7304245228293317,0.006102273197612722,10,1.0,1.0,1.0,1.0,0.0
0.0061092376708984375,0.0005476943725171995,0.07263700167338054,0.019246990403968052,euclidean,15,1,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 15, 'knn__p': 1, 'knn__weights': 'uniform'}",0.6863446334123232,0.6932745776739112,0.6679962522321135,0.6825384877727826,0.010665004852551023,55,0.7148843396423892,0.7287477769230646,0.716656183980689,0.7200961001820475,0.006160275476149976
0.005611260732014974,5.715098843950896e-05,0.04506762822469076,0.00845505709868105,euclidean,15,1,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 15, 'knn__p': 1, 'knn__weights': 'distance'}",0.7282466202183027,0.7336455687689556,0.7077308543045682,0.7232076810972755,0.011163520563028684,19,1.0,1.0,1.0,1.0,0.0
0.0039904117584228516,0.0004788927830797822,0.07248560587565105,0.002945586328186395,euclidean,15,2,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 15, 'knn__p': 2, 'knn__weights': 'uniform'}",0.6863446334123232,0.6932745776739112,0.6679962522321135,0.6825384877727826,0.010665004852551023,55,0.7148843396423892,0.7287477769230646,0.716656183980689,0.7200961001820475,0.006160275476149976
0.006122589111328125,0.0015318015387052874,0.03707146644592285,0.006263532397696258,euclidean,15,2,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 15, 'knn__p': 2, 'knn__weights': 'distance'}",0.7282466202183027,0.7336455687689556,0.7077308543045682,0.7232076810972755,0.011163520563028684,19,1.0,1.0,1.0,1.0,0.0
0.004877408345540364,7.935109346880567e-05,0.08467992146809895,0.006936817919287015,euclidean,21,1,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 21, 'knn__p': 1, 'knn__weights': 'uniform'}",0.664962051863931,0.672787823752457,0.641216601039027,0.6596554922184716,0.013423988661059058,73,0.6826136693532644,0.6824957603943113,0.7028096044713861,0.6893063447396539,0.00954836785939932
0.004713694254557292,0.001592884576537361,0.04147585233052572,0.005190997152323345,euclidean,21,1,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 21, 'knn__p': 1, 'knn__weights': 'distance'}",0.7043111076619089,0.7351199570423614,0.6947965485030645,0.7114092044024449,0.017210104629940867,22,1.0,1.0,1.0,1.0,0.0
0.004230578740437825,0.0014218940435064443,0.07864101727803548,0.006912054104782381,euclidean,21,2,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 21, 'knn__p': 2, 'knn__weights': 'uniform'}",0.664962051863931,0.672787823752457,0.641216601039027,0.6596554922184716,0.013423988661059058,73,0.6826136693532644,0.6824957603943113,0.7028096044713861,0.6893063447396539,0.00954836785939932
0.0025757153828938804,0.0004867641876640319,0.035710652669270836,0.0027941745439204694,euclidean,21,2,distance,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 21, 'knn__p': 2, 'knn__weights': 'distance'}",0.7043111076619089,0.7351199570423614,0.6947965485030645,0.7114092044024449,0.017210104629940867,22,1.0,1.0,1.0,1.0,0.0
0.004050652186075847,0.000338516397389944,0.06124798456827799,0.003560022411323239,euclidean,31,1,uniform,"{'knn__metric': 'euclidean', 'knn__n_neighbors': 31, 'knn__p': 1, 'knn__weights': 'uniform'}",0.6484823405169025,0.6353507143083891,0.6140485415993973,0.6326271988082296,0.014188840203542647,88,0.6668859326022201,0.6517781664246354,0.6601203450324714,0.6595948146864422,0.006178904235520034
